date,shift,truck_id,trips,avg_cycle_time_min,payload_t
2024-11-28,夜班,TR-09,11.6,36.8,29.5
2024-11-28,夜班,TR-10,12.8,35.8,30.6
2024-11-28,夜班,TR-12,9.8,46.7,27.5
2024-11-28,夜班,TR-14,7.8,55.7,27.8
2024-11-28,夜班,TR-15,11.7,38.5,30.6
2024-11-28,夜班,TR-17,8.4,51.9,27.4
2024-11-28,夜班,TR-18,10.9,45.7,31.7
2024-11-28,夜班,TR-19,11.6,40.9,30.4
2024-11-29,早班,TR-01,12.3,37.9,30.4
2024-11-29,早班,TR-02,11.1,46.3,26.9
2024-11-29,早班,TR-03,11.7,42.9,29.6
2024-11-29,早班,TR-04,10.1,43.0,30.9
2024-11-29,早班,TR-05,9.6,48.9,30.5
2024-11-29,早班,TR-06,14.8,31.4,31.6
2024-11-29,早班,TR-07,9.2,49.1,27.1
2024-11-29,早班,TR-08,10.8,48.6,28.2
2024-11-29,早班,TR-09,10.9,43.5,32.4
2024-11-29,早班,TR-10,13.5,33.5,28.5
2024-11-29,早班,TR-11,11.0,39.3,35.1
2024-11-29,早班,TR-12,10.0,49.5,27.3
2024-11-29,早班,TR-14,8.8,52.2,26.6
2024-11-29,早班,TR-15,10.2,49.9,33.0
2024-11-29,早班,TR-16,10.9,43.4,32.4
2024-11-29,早班,TR-17,8.4,53.7,28.5
2024-11-29,早班,TR-19,7.7,61.3,31.8
2024-11-29,早班,TR-20,10.3,48.0,28.2
2024-11-29,中班,TR-01,11.7,44.8,27.3
2024-11-29,中班,TR-02,10.8,39.7,27.9
2024-11-29,中班,TR-03,9.2,56.1,28.9
2024-11-29,中班,TR-04,11.1,40.7,28.2
2024-11-29,中班,TR-05,11.6,40.8,29.9
2024-11-29,中班,TR-06,11.2,39.8,28.7
2024-11-29,中班,TR-07,10.2,43.8,31.4
2024-11-29,中班,TR-08,9.6,53.0,31.8
2024-11-29,中班,TR-10,12.4,41.1,26.4
2024-11-29,中班,TR-11,11.7,41.6,29.6
2024-11-29,中班,TR-13,10.8,41.2,25.2
2024-11-29,中班,TR-14,9.4,54.7,30.0
2024-11-29,中班,TR-15,12.7,38.7,30.4
2024-11-29,中班,TR-16,12.7,39.4,32.8
2024-11-29,中班,TR-17,7.0,69.7,29.3
2024-11-29,中班,TR-18,8.8,53.1,32.3
2024-11-29,中班,TR-19,9.7,46.9,31.3
2024-11-29,夜班,TR-01,11.2,42.5,30.4
2024-11-29,夜班,TR-03,10.2,44.3,28.3
2024-11-29,夜班,TR-04,9.8,50.4,26.7
2024-11-29,夜班,TR-06,14.9,31.5,29.5
2024-11-29,夜班,TR-09,9.1,49.5,30.7
2024-11-29,夜班,TR-11,12.1,46.3,27.8
2024-11-29,夜班,TR-12,6.2,77.4,31.7
2024-11-29,夜班,TR-13,9.2,46.0,33.0
2024-11-29,夜班,TR-14,9.7,47.8,30.8
2024-11-29,夜班,TR-16,11.3,44.5,27.7
2024-11-29,夜班,TR-17,8.3,56.3,30.8
2024-11-29,夜班,TR-18,9.3,52.8,29.3
2024-11-29,夜班,TR-19,9.6,48.9,29.9
2024-11-29,夜班,TR-20,10.1,50.1,26.9
2024-11-30,早班,TR-01,10.4,48.8,30.9
2024-11-30,早班,TR-02,8.4,60.7,29.7
2024-11-30,早班,TR-03,8.1,57.1,32.3
2024-11-30,早班,TR-04,9.5,51.8,30.6
2024-11-30,早班,TR-05,7.9,58.3,27.5
2024-11-30,早班,TR-07,9.6,48.0,29.7
2024-11-30,早班,TR-08,10.2,47.0,27.9
2024-11-30,早班,TR-09,9.7,52.8,28.1
2024-11-30,早班,TR-10,12.4,39.8,31.4
2024-11-30,早班,TR-12,7.8,58.5,26.8
2024-11-30,早班,TR-13,10.1,49.1,29.1
2024-11-30,早班,TR-15,11.2,46.5,32.1
2024-11-30,早班,TR-16,12.2,42.0,34.2
2024-11-30,早班,TR-18,8.5,53.3,27.1
2024-11-30,早班,TR-19,9.3,54.9,28.7
2024-11-30,早班,TR-20,7.9,63.0,28.8
2024-11-30,中班,TR-01,10.7,44.3,28.4
2024-11-30,中班,TR-03,9.5,50.5,31.6
2024-11-30,中班,TR-05,10.8,39.1,27.3
2024-11-30,中班,TR-06,11.8,35.7,31.3
2024-11-30,中班,TR-07,9.8,48.7,30.7
2024-11-30,中班,TR-08,9.6,51.0,32.5
2024-11-30,中班,TR-09,12.5,38.3,30.0
2024-11-30,中班,TR-10,12.8,38.7,26.2
2024-11-30,中班,TR-11,11.2,41.8,27.5
2024-11-30,中班,TR-12,8.2,56.4,29.2
2024-11-30,中班,TR-13,11.7,43.9,28.1
2024-11-30,中班,TR-16,10.0,45.1,30.9
2024-11-30,中班,TR-17,9.1,49.8,31.8
2024-11-30,中班,TR-19,11.5,41.1,30.0
2024-11-30,中班,TR-20,9.6,46.3,31.2
2024-11-30,夜班,TR-04,9.3,49.7,32.9
2024-11-30,夜班,TR-05,9.5,52.3,31.6
2024-11-30,夜班,TR-07,13.0,35.9,30.2
2024-11-30,夜班,TR-08,8.3,58.4,27.4
2024-11-30,夜班,TR-11,10.2,48.3,26.2
2024-11-30,夜班,TR-12,8.1,52.3,27.8
2024-11-30,夜班,TR-13,12.0,39.1,28.5
2024-11-30,夜班,TR-15,11.3,43.1,34.8
2024-11-30,夜班,TR-18,10.9,42.0,31.2
2024-11-30,夜班,TR-19,10.8,44.9,29.4
2024-11-30,夜班,TR-20,8.3,53.2,29.0
2024-12-01,早班,TR-01,10.9,44.8,32.7
2024-12-01,早班,TR-02,10.2,42.7,29.1
2024-12-01,早班,TR-03,8.8,49.9,31.7
2024-12-01,早班,TR-04,9.8,41.4,29.6
2024-12-01,早班,TR-05,10.4,44.4,28.5
2024-12-01,早班,TR-06,12.1,37.1,32.4
2024-12-01,早班,TR-08,7.4,65.4,30.5
2024-12-01,早班,TR-09,11.5,38.5,32.6
2024-12-01,早班,TR-11,11.0,45.3,30.3
2024-12-01,早班,TR-12,7.2,69.1,37.0
2024-12-01,早班,TR-15,11.0,46.9,31.3
2024-12-01,早班,TR-18,10.2,47.9,33.0
2024-12-01,早班,TR-19,10.7,39.1,26.8
2024-12-01,早班,TR-20,9.3,53.6,30.9
2024-12-01,中班,TR-01,12.6,41.1,28.9
2024-12-01,中班,TR-02,10.8,41.5,31.9
2024-12-01,中班,TR-03,9.2,48.2,29.4
2024-12-01,中班,TR-04,10.4,43.3,28.0
2024-12-01,中班,TR-05,7.5,62.4,30.1
2024-12-01,中班,TR-06,11.9,42.9,30.2
2024-12-01,中班,TR-07,11.0,43.4,30.7
2024-12-01,中班,TR-08,10.3,45.3,29.9
2024-12-01,中班,TR-09,11.1,43.5,27.7
2024-12-01,中班,TR-11,9.8,46.9,30.4
2024-12-01,中班,TR-12,8.6,57.3,29.3
2024-12-01,中班,TR-13,9.1,51.9,27.9
2024-12-01,中班,TR-14,9.1,51.9,28.7
2024-12-01,中班,TR-16,12.1,38.8,28.1
2024-12-01,中班,TR-18,8.7,53.1,34.0
2024-12-01,中班,TR-19,9.7,49.0,26.5
2024-12-01,中班,TR-20,9.7,47.6,31.5
2024-12-01,夜班,TR-02,10.5,46.2,29.7
2024-12-01,夜班,TR-03,10.4,47.9,30.8
2024-12-01,夜班,TR-05,7.7,61.3,29.8
2024-12-01,夜班,TR-06,11.6,40.6,30.2
2024-12-01,夜班,TR-07,11.4,40.9,29.4
2024-12-01,夜班,TR-08,8.8,55.1,32.0
2024-12-01,夜班,TR-10,12.2,36.0,31.4
2024-12-01,夜班,TR-12,8.9,50.3,33.5
2024-12-01,夜班,TR-13,10.7,45.9,35.7
2024-12-01,夜班,TR-16,12.0,41.2,27.3
2024-12-01,夜班,TR-18,10.5,43.5,27.8
2024-12-01,夜班,TR-19,10.2,44.6,26.1
2024-12-01,夜班,TR-20,9.6,55.2,28.3
2024-12-02,早班,TR-01,12.3,39.0,28.7
2024-12-02,早班,TR-02,10.4,49.2,27.9
2024-12-02,早班,TR-03,10.0,48.2,29.4
2024-12-02,早班,TR-04,9.3,48.1,29.5
2024-12-02,早班,TR-05,9.5,48.4,32.7
2024-12-02,早班,TR-07,9.4,49.5,27.6
2024-12-02,早班,TR-11,10.1,48.0,29.0
2024-12-02,早班,TR-12,8.1,56.7,29.0
2024-12-02,早班,TR-13,10.5,41.3,32.0
2024-12-02,早班,TR-15,10.5,48.1,29.3
2024-12-02,早班,TR-16,11.4,41.3,30.4
2024-12-02,早班,TR-17,9.2,44.6,31.3
2024-12-02,早班,TR-18,8.4,55.7,30.3
2024-12-02,中班,TR-01,14.0,33.7,28.1
2024-12-02,中班,TR-02,11.8,38.6,34.8
2024-12-02,中班,TR-04,8.3,56.2,27.0
2024-12-02,中班,TR-05,8.8,57.0,30.9
2024-12-02,中班,TR-06,10.9,41.7,31.5
2024-12-02,中班,TR-07,9.9,43.3,29.1
2024-12-02,中班,TR-09,11.8,44.0,26.6
2024-12-02,中班,TR-11,9.1,54.6,30.9
2024-12-02,中班,TR-12,10.0,44.6,27.7
2024-12-02,中班,TR-13,9.7,47.2,35.0
2024-12-02,中班,TR-14,8.1,57.5,28.1
2024-12-02,中班,TR-16,10.1,42.0,29.7
2024-12-02,中班,TR-17,7.3,61.8,29.0
2024-12-02,中班,TR-18,10.6,45.8,31.1
2024-12-02,中班,TR-19,10.8,44.6,29.6
2024-12-02,中班,TR-20,10.1,44.7,31.2
2024-12-02,夜班,TR-01,13.7,35.8,29.8
2024-12-02,夜班,TR-02,11.9,41.9,26.8
2024-12-02,夜班,TR-03,9.7,40.6,29.3
2024-12-02,夜班,TR-04,9.1,53.2,29.2
2024-12-02,夜班,TR-06,11.7,44.1,27.5
2024-12-02,夜班,TR-07,11.7,38.9,29.5
2024-12-02,夜班,TR-08,9.8,50.9,30.7
2024-12-02,夜班,TR-09,10.7,42.5,25.6
2024-12-02,夜班,TR-11,8.9,53.5,30.3
2024-12-02,夜班,TR-12,9.8,48.4,31.5
2024-12-02,夜班,TR-13,10.4,44.9,28.2
2024-12-02,夜班,TR-15,12.6,43.2,31.9
2024-12-02,夜班,TR-17,9.3,46.7,30.3
2024-12-02,夜班,TR-18,11.0,41.9,27.7
2024-12-02,夜班,TR-19,12.5,37.6,28.2
2024-12-02,夜班,TR-20,11.8,34.9,30.5
2024-12-03,早班,TR-01,12.7,31.4,29.5
2024-12-03,早班,TR-02,9.3,55.9,32.6
2024-12-03,早班,TR-03,8.9,51.2,27.1
2024-12-03,早班,TR-04,8.9,53.9,30.3
2024-12-03,早班,TR-07,10.2,43.4,31.0
2024-12-03,早班,TR-08,8.9,47.1,26.6
2024-12-03,早班,TR-12,7.9,62.0,28.2
2024-12-03,早班,TR-13,11.0,39.8,29.6
2024-12-03,早班,TR-16,9.7,45.8,30.0
2024-12-03,早班,TR-17,9.4,51.9,29.5
2024-12-03,早班,TR-18,8.1,52.3,28.2
2024-12-03,早班,TR-19,10.5,44.8,29.9
2024-12-03,早班,TR-20,9.7,44.6,36.7
2024-12-03,中班,TR-01,12.9,35.8,28.5
2024-12-03,中班,TR-03,8.0,56.9,32.9
2024-12-03,中班,TR-05,7.2,65.5,29.9
2024-12-03,中班,TR-06,11.1,39.7,30.9
2024-12-03,中班,TR-07,11.1,39.4,31.8
2024-12-03,中班,TR-09,12.3,41.4,29.3
2024-12-03,中班,TR-10,11.9,41.8,29.0
2024-12-03,中班,TR-11,11.5,38.7,30.6
2024-12-03,中班,TR-12,7.4,60.9,33.6
2024-12-03,中班,TR-13,11.6,36.2,34.3
2024-12-03,中班,TR-14,11.5,41.9,30.3
2024-12-03,中班,TR-15,13.7,35.0,28.1
2024-12-03,中班,TR-17,8.0,56.3,31.5
2024-12-03,中班,TR-18,9.9,48.0,30.4
2024-12-03,中班,TR-19,10.4,46.0,31.0
2024-12-03,中班,TR-20,8.9,50.2,28.6
2024-12-03,夜班,TR-01,13.7,33.3,32.3
2024-12-03,夜班,TR-02,9.9,46.3,31.9
2024-12-03,夜班,TR-03,9.3,47.5,30.5
2024-12-03,夜班,TR-04,9.8,48.7,29.5
2024-12-03,夜班,TR-05,8.7,54.8,30.9
2024-12-03,夜班,TR-06,10.8,43.0,31.6
2024-12-03,夜班,TR-08,7.2,70.3,33.1
2024-12-03,夜班,TR-09,10.2,47.1,30.1
2024-12-03,夜班,TR-10,11.4,42.9,33.2
2024-12-03,夜班,TR-11,11.3,45.6,32.3
2024-12-03,夜班,TR-12,8.7,57.9,29.1
2024-12-03,夜班,TR-13,12.4,40.6,28.0
2024-12-03,夜班,TR-14,10.2,47.0,27.8
2024-12-03,夜班,TR-17,10.4,48.0,29.1
2024-12-03,夜班,TR-18,11.1,37.2,28.0
2024-12-03,夜班,TR-19,9.8,48.0,29.3
2024-12-03,夜班,TR-20,9.6,45.3,31.7
2024-12-04,早班,TR-01,11.6,39.5,29.3
2024-12-04,早班,TR-02,9.6,46.6,33.0
2024-12-04,早班,TR-04,8.8,54.9,34.0
2024-12-04,早班,TR-05,7.2,63.3,29.3
2024-12-04,早班,TR-06,11.2,36.2,31.2
2024-12-04,早班,TR-07,9.4,49.9,27.4
2024-12-04,早班,TR-08,11.7,37.5,31.9
2024-12-04,早班,TR-09,10.5,44.2,28.3
2024-12-04,早班,TR-10,11.3,42.6,31.4
2024-12-04,早班,TR-12,9.6,50.8,28.3
2024-12-04,早班,TR-13,10.9,38.5,31.2
2024-12-04,早班,TR-14,9.9,46.2,31.0
2024-12-04,早班,TR-15,13.9,35.1,30.5
2024-12-04,早班,TR-16,10.7,43.0,33.1
2024-12-04,早班,TR-17,8.6,57.2,29.3
2024-12-04,早班,TR-19,9.4,51.8,28.8
2024-12-04,早班,TR-20,10.0,49.0,29.9
2024-12-04,中班,TR-01,10.5,42.6,32.3
2024-12-04,中班,TR-02,10.5,44.9,32.8
2024-12-04,中班,TR-03,8.1,57.5,30.6
2024-12-04,中班,TR-04,8.4,55.2,32.0
2024-12-04,中班,TR-05,7.9,55.8,28.4
2024-12-04,中班,TR-06,10.4,49.3,27.9
2024-12-04,中班,TR-07,10.5,46.2,29.8
2024-12-04,中班,TR-11,12.4,38.0,30.2
2024-12-04,中班,TR-12,10.4,44.9,29.1
2024-12-04,中班,TR-13,10.3,41.8,29.4
2024-12-04,中班,TR-15,10.3,48.2,29.3
2024-12-04,中班,TR-16,9.0,51.1,28.6
2024-12-04,中班,TR-17,7.4,64.2,29.1
2024-12-04,中班,TR-18,10.1,46.1,27.7
2024-12-04,中班,TR-19,9.6,48.6,26.2
2024-12-04,中班,TR-20,9.6,45.5,30.7
2024-12-04,夜班,TR-02,9.1,48.8,32.1
2024-12-04,夜班,TR-03,9.8,44.0,24.7
2024-12-04,夜班,TR-04,9.5,46.8,33.1
2024-12-04,夜班,TR-05,9.6,49.0,30.4
2024-12-04,夜班,TR-06,12.0,38.9,30.9
2024-12-04,夜班,TR-07,11.7,34.9,27.6
2024-12-04,夜班,TR-08,9.3,49.4,31.0
2024-12-04,夜班,TR-09,11.4,41.5,29.9
2024-12-04,夜班,TR-10,10.1,46.1,33.2
2024-12-04,夜班,TR-11,9.6,52.1,30.2
2024-12-04,夜班,TR-12,7.4,66.8,32.8
2024-12-04,夜班,TR-13,12.3,39.0,29.9
2024-12-04,夜班,TR-14,10.5,43.7,26.2
2024-12-04,夜班,TR-15,12.4,40.4,30.4
2024-12-04,夜班,TR-16,11.1,40.6,28.2
2024-12-04,夜班,TR-17,10.0,43.3,28.6
2024-12-04,夜班,TR-18,10.3,48.4,29.1
2024-12-04,夜班,TR-19,10.1,45.4,30.5
2024-12-04,夜班,TR-20,10.5,41.3,29.6
2024-12-05,早班,TR-01,13.5,31.2,29.0
2024-12-05,早班,TR-02,11.4,41.0,31.0
2024-12-05,早班,TR-03,12.5,39.6,31.2
2024-12-05,早班,TR-04,9.0,52.9,28.4
2024-12-05,早班,TR-05,8.9,51.6,29.1
2024-12-05,早班,TR-06,10.3,44.2,30.0
2024-12-05,早班,TR-07,10.3,45.2,29.0
2024-12-05,早班,TR-08,10.7,42.1,29.5
2024-12-05,早班,TR-09,10.8,46.3,29.0
2024-12-05,早班,TR-10,12.7,34.8,27.8
2024-12-05,早班,TR-11,10.9,41.6,27.3
2024-12-05,早班,TR-12,7.2,61.9,28.0
2024-12-05,早班,TR-13,11.3,43.1,29.9
2024-12-05,早班,TR-14,11.0,41.8,27.8
2024-12-05,早班,TR-15,11.4,38.3,30.0
2024-12-05,早班,TR-16,11.6,42.1,31.1
2024-12-05,早班,TR-17,6.1,78.1,29.0
2024-12-05,早班,TR-18,11.9,37.3,29.9
2024-12-05,早班,TR-20,8.2,58.7,28.1
2024-12-05,中班,TR-01,12.7,34.5,31.3
2024-12-05,中班,TR-02,10.6,41.6,32.4
2024-12-05,中班,TR-03,12.1,35.3,28.1
2024-12-05,中班,TR-05,9.9,50.0,28.6
2024-12-05,中班,TR-06,11.5,41.7,29.6
2024-12-05,中班,TR-07,8.8,52.0,31.5
2024-12-05,中班,TR-09,11.0,42.1,30.0
2024-12-05,中班,TR-11,12.0,40.5,28.5
2024-12-05,中班,TR-12,8.0,59.2,29.8
2024-12-05,中班,TR-14,10.9,42.7,27.6
2024-12-05,中班,TR-15,11.1,43.4,24.6
2024-12-05,中班,TR-16,11.0,43.4,29.9
2024-12-05,中班,TR-17,8.5,51.5,32.0
2024-12-05,中班,TR-18,10.8,39.1,30.1
2024-12-05,中班,TR-19,9.6,45.6,30.9
2024-12-05,中班,TR-20,8.4,53.9,29.2
2024-12-05,夜班,TR-02,9.9,52.2,28.5
2024-12-05,夜班,TR-03,10.7,42.0,32.1
2024-12-05,夜班,TR-04,9.1,50.1,28.8
2024-12-05,夜班,TR-06,11.9,41.6,31.1
2024-12-05,夜班,TR-09,12.6,33.3,28.7
2024-12-05,夜班,TR-10,11.4,40.0,29.4
2024-12-05,夜班,TR-11,9.3,51.0,32.1
2024-12-05,夜班,TR-12,8.8,49.9,29.3
2024-12-05,夜班,TR-14,11.5,38.6,30.7
2024-12-05,夜班,TR-15,12.0,38.0,29.3
2024-12-05,夜班,TR-16,12.8,40.3,27.6
2024-12-05,夜班,TR-17,10.0,51.4,32.3
2024-12-05,夜班,TR-18,8.5,56.2,30.1
2024-12-05,夜班,TR-19,10.4,46.1,29.6
2024-12-05,夜班,TR-20,8.3,52.9,27.7
2024-12-06,早班,TR-02,8.7,56.9,28.8
2024-12-06,早班,TR-03,9.3,47.6,31.3
2024-12-06,早班,TR-04,10.3,46.0,30.7
2024-12-06,早班,TR-05,8.9,50.9,27.0
2024-12-06,早班,TR-06,14.0,34.6,33.2
2024-12-06,早班,TR-07,8.7,55.5,30.2
2024-12-06,早班,TR-08,9.6,48.5,30.1
2024-12-06,早班,TR-09,12.1,37.0,30.8
2024-12-06,早班,TR-11,9.5,47.7,26.9
2024-12-06,早班,TR-13,9.3,50.1,28.0
2024-12-06,早班,TR-14,9.8,45.9,33.9
2024-12-06,早班,TR-17,9.1,50.3,29.7
2024-12-06,早班,TR-18,10.7,46.3,26.7
2024-12-06,早班,TR-19,9.9,49.5,31.2
2024-12-06,早班,TR-20,9.6,47.2,33.6
2024-12-06,中班,TR-01,11.9,38.9,29.9
2024-12-06,中班,TR-02,10.1,41.9,30.9
2024-12-06,中班,TR-03,7.9,57.8,30.7
2024-12-06,中班,TR-04,9.0,52.6,31.6
2024-12-06,中班,TR-05,8.1,50.4,31.1
2024-12-06,中班,TR-06,10.2,43.9,30.6
2024-12-06,中班,TR-07,10.3,48.0,31.9
2024-12-06,中班,TR-08,10.4,41.6,29.8
2024-12-06,中班,TR-09,13.1,31.3,29.7
2024-12-06,中班,TR-10,10.8,40.6,28.5
2024-12-06,中班,TR-11,8.7,56.0,29.2
2024-12-06,中班,TR-13,10.7,44.5,29.1
2024-12-06,中班,TR-14,9.4,52.2,32.1
2024-12-06,中班,TR-15,10.2,46.4,30.5
2024-12-06,中班,TR-16,11.1,45.2,33.9
2024-12-06,中班,TR-17,7.8,59.8,31.1
2024-12-06,中班,TR-19,9.2,51.5,27.5
2024-12-06,中班,TR-20,10.2,44.1,30.1
2024-12-06,夜班,TR-02,8.7,50.6,30.2
2024-12-06,夜班,TR-03,9.6,47.1,28.0
2024-12-06,夜班,TR-04,10.0,50.4,29.9
2024-12-06,夜班,TR-05,10.4,46.6,29.8
2024-12-06,夜班,TR-06,11.6,40.1,31.9
2024-12-06,夜班,TR-07,10.1,42.5,31.0
2024-12-06,夜班,TR-08,11.0,46.1,29.7
2024-12-06,夜班,TR-09,10.2,45.4,31.7
2024-12-06,夜班,TR-10,11.9,39.2,30.7
2024-12-06,夜班,TR-11,9.6,46.9,29.4
2024-12-06,夜班,TR-12,6.6,66.9,31.5
2024-12-06,夜班,TR-13,6.6,73.3,33.2
2024-12-06,夜班,TR-14,10.3,46.5,30.1
2024-12-06,夜班,TR-15,10.9,41.0,30.7
2024-12-06,夜班,TR-17,7.4,65.7,31.5
2024-12-06,夜班,TR-18,10.3,48.1,30.7
2024-12-06,夜班,TR-19,8.9,54.9,28.0
2024-12-06,夜班,TR-20,8.8,55.0,31.5
2024-12-07,早班,TR-01,11.6,41.4,30.2
2024-12-07,早班,TR-02,11.6,39.2,31.0
2024-12-07,早班,TR-03,11.0,43.5,30.6
2024-12-07,早班,TR-04,10.5,48.7,28.5
2024-12-07,早班,TR-05,9.3,50.6,29.0
2024-12-07,早班,TR-07,11.1,40.7,34.1
2024-12-07,早班,TR-08,5.7,83.6,29.3
2024-12-07,早班,TR-10,11.0,42.5,29.6
2024-12-07,早班,TR-12,8.8,55.0,30.6
2024-12-07,早班,TR-13,12.3,36.1,30.0
2024-12-07,早班,TR-14,11.0,42.8,31.1
2024-12-07,早班,TR-15,11.7,38.2,28.3
2024-12-07,早班,TR-16,11.8,37.9,28.1
2024-12-07,早班,TR-18,11.3,45.1,31.3
2024-12-07,早班,TR-19,12.0,33.9,30.6
2024-12-07,早班,TR-20,9.4,47.4,27.8
2024-12-07,中班,TR-01,11.9,36.8,30.1
2024-12-07,中班,TR-02,9.5,47.9,32.1
2024-12-07,中班,TR-03,11.9,38.8,29.8
2024-12-07,中班,TR-04,8.7,50.6,31.4
2024-12-07,中班,TR-05,9.5,46.6,29.3
2024-12-07,中班,TR-06,11.2,46.0,27.0
2024-12-07,中班,TR-07,12.4,36.8,29.8
2024-12-07,中班,TR-08,9.8,47.3,31.7
2024-12-07,中班,TR-09,12.2,39.3,33.3
2024-12-07,中班,TR-10,11.7,40.1,30.1
2024-12-07,中班,TR-11,10.2,47.6,27.7
2024-12-07,中班,TR-12,10.1,47.9,29.7
2024-12-07,中班,TR-13,9.5,50.0,26.5
2024-12-07,中班,TR-15,14.3,29.9,29.7
2024-12-07,中班,TR-16,14.3,29.4,26.9
2024-12-07,中班,TR-17,8.7,50.8,31.5
2024-12-07,中班,TR-18,10.8,43.7,27.9
2024-12-07,中班,TR-20,10.0,46.1,29.7
2024-12-07,夜班,TR-01,12.6,37.3,29.2
2024-12-07,夜班,TR-02,10.6,40.7,28.8
2024-12-07,夜班,TR-03,9.9,45.9,30.8
2024-12-07,夜班,TR-04,8.6,54.1,29.6
2024-12-07,夜班,TR-06,11.3,46.3,30.9
2024-12-07,夜班,TR-08,9.7,51.3,28.5
2024-12-07,夜班,TR-09,8.7,53.5,30.3
2024-12-07,夜班,TR-14,9.7,51.8,28.9
2024-12-07,夜班,TR-15,13.3,33.8,29.4
2024-12-07,夜班,TR-16,12.2,42.1,32.1
2024-12-07,夜班,TR-17,5.9,76.1,32.0
2024-12-07,夜班,TR-18,8.5,54.9,30.2
2024-12-07,夜班,TR-20,10.3,44.7,27.6
2024-12-08,早班,TR-03,9.4,53.5,27.5
2024-12-08,早班,TR-04,8.0,61.3,28.8
2024-12-08,早班,TR-06,11.8,39.6,32.3
2024-12-08,早班,TR-07,11.2,44.8,31.0
2024-12-08,早班,TR-08,10.7,46.1,29.2
2024-12-08,早班,TR-09,11.6,37.5,30.5
2024-12-08,早班,TR-10,10.6,44.6,29.6
2024-12-08,早班,TR-11,12.8,39.2,26.8
2024-12-08,早班,TR-12,9.0,47.7,29.9
2024-12-08,早班,TR-13,9.9,48.1,33.1
2024-12-08,早班,TR-16,11.6,42.4,29.9
2024-12-08,早班,TR-17,5.6,80.1,28.8
2024-12-08,早班,TR-18,8.2,57.8,29.1
2024-12-08,早班,TR-19,5.3,88.4,29.2
2024-12-08,中班,TR-01,12.2,44.3,29.5
2024-12-08,中班,TR-05,9.5,48.6,33.9
2024-12-08,中班,TR-06,11.5,43.8,29.3
2024-12-08,中班,TR-07,11.0,42.3,29.8
2024-12-08,中班,TR-09,9.9,50.9,27.4
2024-12-08,中班,TR-10,12.2,36.2,28.5
2024-12-08,中班,TR-11,13.0,37.1,27.5
2024-12-08,中班,TR-14,7.6,61.6,30.6
2024-12-08,中班,TR-15,12.0,42.2,25.6
2024-12-08,中班,TR-17,8.2,53.9,28.2
2024-12-08,中班,TR-18,9.2,46.8,27.2
2024-12-08,中班,TR-19,9.6,49.6,30.8
2024-12-08,中班,TR-20,8.9,52.5,33.1
2024-12-08,夜班,TR-01,12.4,36.3,28.3
2024-12-08,夜班,TR-02,11.4,43.6,29.1
2024-12-08,夜班,TR-03,10.0,44.4,31.5
2024-12-08,夜班,TR-04,9.3,52.4,33.3
2024-12-08,夜班,TR-05,8.7,56.2,29.3
2024-12-08,夜班,TR-06,9.6,46.5,29.1
2024-12-08,夜班,TR-07,9.8,49.6,34.7
2024-12-08,夜班,TR-08,6.2,76.0,29.8
2024-12-08,夜班,TR-11,11.2,43.8,27.3
2024-12-08,夜班,TR-12,8.4,56.9,32.9
2024-12-08,夜班,TR-15,12.1,37.3,28.2
2024-12-08,夜班,TR-16,11.5,43.8,32.1
2024-12-08,夜班,TR-17,10.6,42.2,27.3
2024-12-08,夜班,TR-19,9.6,47.9,28.7
2024-12-08,夜班,TR-20,7.3,63.3,29.8
2024-12-09,早班,TR-01,11.9,39.2,29.5
2024-12-09,早班,TR-02,8.2,60.6,33.1
2024-12-09,早班,TR-03,9.5,46.4,24.7
2024-12-09,早班,TR-04,10.8,42.2,26.3
2024-12-09,早班,TR-06,12.9,31.9,28.9
2024-12-09,早班,TR-07,10.2,46.7,30.9
2024-12-09,早班,TR-08,10.6,44.8,31.2
2024-12-09,早班,TR-09,10.9,43.2,27.1
2024-12-09,早班,TR-10,11.6,38.6,31.2
2024-12-09,早班,TR-11,11.0,47.1,28.0
2024-12-09,早班,TR-12,8.9,49.5,30.8
2024-12-09,早班,TR-13,11.4,44.9,31.5
2024-12-09,早班,TR-16,11.0,41.8,31.7
2024-12-09,早班,TR-17,7.6,65.2,29.4
2024-12-09,早班,TR-18,8.6,50.3,33.1
2024-12-09,早班,TR-19,7.8,59.2,28.1
2024-12-09,早班,TR-20,8.2,55.5,27.1
2024-12-09,中班,TR-01,13.2,32.9,30.2
2024-12-09,中班,TR-04,9.7,45.2,29.8
2024-12-09,中班,TR-05,10.2,45.2,31.7
2024-12-09,中班,TR-07,8.3,55.4,32.2
2024-12-09,中班,TR-08,10.1,45.8,27.5
2024-12-09,中班,TR-09,12.1,40.6,27.0
2024-12-09,中班,TR-10,12.5,42.1,28.7
2024-12-09,中班,TR-11,11.4,38.8,26.6
2024-12-09,中班,TR-14,11.8,41.8,29.5
2024-12-09,中班,TR-15,13.0,32.1,31.3
2024-12-09,中班,TR-16,8.3,53.9,29.9
2024-12-09,中班,TR-17,9.7,48.3,32.5
2024-12-09,中班,TR-19,9.3,54.6,30.8
2024-12-09,夜班,TR-02,8.4,54.7,31.6
2024-12-09,夜班,TR-03,13.4,35.2,29.3
2024-12-09,夜班,TR-04,10.2,46.8,33.6
2024-12-09,夜班,TR-07,9.1,49.5,30.8
2024-12-09,夜班,TR-08,10.2,45.8,29.1
