date,equipment_id,equipment_name,build_year,cycle_sec_per_truck,trucks_loaded,work_hours
2024-03-17,WK-12,12#电铲,2018,127.6,535,19.0
2024-03-17,WK-15,15#电铲,2020,126.6,545,19.2
2024-03-17,WK-18,18#电铲,2022,122.7,543,18.5
2024-03-17,WK-20,20#电铲,2012,141.5,495,19.5
2024-03-17,WK-22,22#电铲,2019,124.5,604,20.9
2024-03-17,WK-25,25#电铲,2023,126.9,589,20.8
2024-03-17,WK-28,28#电铲,2016,141.2,487,19.1
2024-03-18,WK-10,10#电铲,2015,139.6,500,19.4
2024-03-18,WK-12,12#电铲,2018,126.6,539,19.0
2024-03-18,WK-15,15#电铲,2020,129.2,534,19.2
2024-03-18,WK-18,18#电铲,2022,124.6,535,18.5
2024-03-18,WK-20,20#电铲,2012,140.6,498,19.5
2024-03-18,WK-22,22#电铲,2019,124.8,603,20.9
2024-03-18,WK-25,25#电铲,2023,126.7,591,20.8
2024-03-18,WK-28,28#电铲,2016,142.4,483,19.1
2024-03-19,WK-10,10#电铲,2015,140.9,495,19.4
2024-03-19,WK-12,12#电铲,2018,128.0,533,19.0
2024-03-19,WK-15,15#电铲,2020,129.9,531,19.2
2024-03-19,WK-18,18#电铲,2022,121.2,550,18.5
2024-03-19,WK-20,20#电铲,2012,138.4,506,19.5
2024-03-19,WK-22,22#电铲,2019,126.0,597,20.9
2024-03-19,WK-25,25#电铲,2023,125.8,595,20.8
2024-03-19,WK-28,28#电铲,2016,143.1,480,19.1
2024-03-20,WK-10,10#电铲,2015,141.3,494,19.4
2024-03-20,WK-12,12#电铲,2018,128.4,532,19.0
2024-03-20,WK-15,15#电铲,2020,128.6,536,19.2
2024-03-20,WK-18,18#电铲,2022,119.8,557,18.5
2024-03-20,WK-20,20#电铲,2012,140.4,499,19.5
2024-03-20,WK-22,22#电铲,2019,126.4,595,20.9
2024-03-20,WK-25,25#电铲,2023,126.6,591,20.8
2024-03-20,WK-28,28#电铲,2016,142.6,482,19.1
2024-03-21,WK-10,10#电铲,2015,143.4,487,19.4
2024-03-21,WK-12,12#电铲,2018,130.4,524,19.0
2024-03-21,WK-15,15#电铲,2020,128.2,538,19.2
2024-03-21,WK-18,18#电铲,2022,119.7,557,18.5
2024-03-21,WK-20,20#电铲,2012,141.4,495,19.5
2024-03-21,WK-22,22#电铲,2019,128.1,587,20.9
2024-03-21,WK-25,25#电铲,2023,126.5,591,20.8
2024-03-21,WK-28,28#电铲,2016,141.9,484,19.1
2024-03-22,WK-10,10#电铲,2015,143.9,485,19.4
2024-03-22,WK-12,12#电铲,2018,129.3,528,19.0
2024-03-22,WK-15,15#电铲,2020,130.9,527,19.2
2024-03-22,WK-18,18#电铲,2022,121.8,548,18.5
2024-03-22,WK-20,20#电铲,2012,143.2,489,19.5
2024-03-22,WK-22,22#电铲,2019,126.5,594,20.9
2024-03-22,WK-25,25#电铲,2023,126.9,589,20.8
2024-03-22,WK-28,28#电铲,2016,141.2,487,19.1
2024-03-23,WK-10,10#电铲,2015,143.4,487,19.4
2024-03-23,WK-12,12#电铲,2018,127.4,536,19.0
2024-03-23,WK-15,15#电铲,2020,128.9,535,19.2
2024-03-23,WK-18,18#电铲,2022,123.6,540,18.5
2024-03-23,WK-20,20#电铲,2012,143.2,489,19.5
2024-03-23,WK-22,22#电铲,2019,130.0,578,20.9
2024-03-23,WK-25,25#电铲,2023,126.9,589,20.8
2024-03-23,WK-28,28#电铲,2016,142.8,481,19.1
2024-03-24,WK-10,10#电铲,2015,143.8,485,19.4
2024-03-24,WK-12,12#电铲,2018,127.7,535,19.0
2024-03-24,WK-15,15#电铲,2020,128.8,535,19.2
2024-03-24,WK-18,18#电铲,2022,125.7,530,18.5
2024-03-24,WK-20,20#电铲,2012,142.6,491,19.5
2024-03-24,WK-22,22#电铲,2019,130.8,575,20.9
2024-03-24,WK-25,25#电铲,2023,128.7,581,20.8
2024-03-24,WK-28,28#电铲,2016,139.2,494,19.1
2024-03-25,WK-10,10#电铲,2015,143.1,488,19.4
2024-03-25,WK-12,12#电铲,2018,126.1,541,19.0
2024-03-25,WK-15,15#电铲,2020,126.1,547,19.2
2024-03-25,WK-18,18#电铲,2022,125.9,530,18.5
2024-03-25,WK-20,20#电铲,2012,141.8,494,19.5
2024-03-25,WK-22,22#电铲,2019,164.9,98,4.5
2024-03-25,WK-25,25#电铲,2023,123.1,608,20.8
2024-03-25,WK-28,28#电铲,2016,142.5,482,19.1
2024-03-26,WK-10,10#电铲,2015,143.8,485,19.4
2024-03-26,WK-12,12#电铲,2018,123.8,551,19.0
2024-03-26,WK-15,15#电铲,2020,125.8,548,19.2
2024-03-26,WK-18,18#电铲,2022,126.1,529,18.5
2024-03-26,WK-20,20#电铲,2012,142.2,492,19.5
2024-03-26,WK-22,22#电铲,2019,124.8,603,20.9
2024-03-26,WK-25,25#电铲,2023,122.7,610,20.8
2024-03-26,WK-28,28#电铲,2016,141.9,484,19.1
2024-03-27,WK-10,10#电铲,2015,143.2,488,19.4
2024-03-27,WK-12,12#电铲,2018,127.3,536,19.0
2024-03-27,WK-15,15#电铲,2020,126.1,547,19.2
2024-03-27,WK-18,18#电铲,2022,125.4,532,18.5
2024-03-27,WK-20,20#电铲,2012,143.7,487,19.5
2024-03-27,WK-22,22#电铲,2019,126.2,596,20.9
2024-03-27,WK-25,25#电铲,2023,126.1,593,20.8
2024-03-27,WK-28,28#电铲,2016,141.4,486,19.1
2024-03-28,WK-10,10#电铲,2015,143.5,487,19.4
2024-03-28,WK-12,12#电铲,2018,124.6,548,19.0
2024-03-28,WK-15,15#电铲,2020,128.4,537,19.2
2024-03-28,WK-18,18#电铲,2022,124.8,534,18.5
2024-03-28,WK-20,20#电铲,2012,145.2,482,19.5
2024-03-28,WK-22,22#电铲,2019,126.6,594,20.9
2024-03-28,WK-25,25#电铲,2023,126.2,593,20.8
2024-03-28,WK-28,28#电铲,2016,142.3,483,19.1
2024-03-29,WK-10,10#电铲,2015,141.9,492,19.4
2024-03-29,WK-12,12#电铲,2018,126.6,539,19.0
2024-03-29,WK-15,15#电铲,2020,128.2,538,19.2
2024-03-29,WK-18,18#电铲,2022,123.8,539,18.5
2024-03-29,WK-20,20#电铲,2012,139.8,501,19.5
2024-03-29,WK-22,22#电铲,2019,128.0,587,20.9
2024-03-29,WK-25,25#电铲,2023,127.2,588,20.8
2024-03-29,WK-28,28#电铲,2016,142.6,482,19.1
2024-03-30,WK-10,10#电铲,2015,141.4,494,19.4
2024-03-30,WK-12,12#电铲,2018,127.4,536,19.0
2024-03-30,WK-15,15#电铲,2020,126.7,544,19.2
2024-03-30,WK-18,18#电铲,2022,125.5,532,18.5
2024-03-30,WK-20,20#电铲,2012,142.4,492,19.5
2024-03-30,WK-22,22#电铲,2019,127.3,591,20.9
2024-03-30,WK-25,25#电铲,2023,123.8,604,20.8
2024-03-30,WK-28,28#电铲,2016,145.6,472,19.1
2024-03-31,WK-10,10#电铲,2015,142.7,489,19.4
2024-03-31,WK-12,12#电铲,2018,128.0,533,19.0
2024-03-31,WK-15,15#电铲,2020,127.4,541,19.2
2024-03-31,WK-18,18#电铲,2022,124.0,538,18.5
2024-03-31,WK-20,20#电铲,2012,142.5,491,19.5
2024-03-31,WK-22,22#电铲,2019,126.7,593,20.9
2024-03-31,WK-25,25#电铲,2023,128.6,582,20.8
2024-03-31,WK-28,28#电铲,2016,144.3,476,19.1
2024-04-01,WK-10,10#电铲,2015,142.7,489,19.4
2024-04-01,WK-12,12#电铲,2018,129.3,528,19.0
2024-04-01,WK-15,15#电铲,2020,128.4,537,19.2
2024-04-01,WK-18,18#电铲,2022,125.7,531,18.5
2024-04-01,WK-20,20#电铲,2012,141.7,494,19.5
2024-04-01,WK-22,22#电铲,2019,125.7,598,20.9
2024-04-01,WK-25,25#电铲,2023,126.9,590,20.8
2024-04-01,WK-28,28#电铲,2016,144.0,478,19.1
2024-04-02,WK-10,10#电铲,2015,141.6,493,19.4
2024-04-02,WK-12,12#电铲,2018,126.4,540,19.0
2024-04-02,WK-15,15#电铲,2020,128.6,536,19.2
2024-04-02,WK-18,18#电铲,2022,126.1,529,18.5
2024-04-02,WK-20,20#电铲,2012,142.3,492,19.5
2024-04-02,WK-22,22#电铲,2019,128.0,588,20.9
2024-04-02,WK-25,25#电铲,2023,128.6,582,20.8
2024-04-02,WK-28,28#电铲,2016,143.1,480,19.1
2024-04-03,WK-10,10#电铲,2015,141.8,492,19.4
2024-04-03,WK-12,12#电铲,2018,128.5,532,19.0
2024-04-03,WK-15,15#电铲,2020,130.5,529,19.2
2024-04-03,WK-18,18#电铲,2022,124.0,538,18.5
2024-04-03,WK-20,20#电铲,2012,140.6,498,19.5
2024-04-03,WK-22,22#电铲,2019,127.1,592,20.9
2024-04-03,WK-25,25#电铲,2023,124.8,599,20.8
2024-04-03,WK-28,28#电铲,2016,143.4,479,19.1
2024-04-04,WK-10,10#电铲,2015,141.1,495,19.4
2024-04-04,WK-12,12#电铲,2018,130.1,525,19.0
2024-04-04,WK-15,15#电铲,2020,128.5,537,19.2
2024-04-04,WK-18,18#电铲,2022,124.8,534,18.5
2024-04-04,WK-20,20#电铲,2012,144.1,486,19.5
2024-04-04,WK-22,22#电铲,2019,125.4,600,20.9
2024-04-04,WK-25,25#电铲,2023,126.5,591,20.8
2024-04-04,WK-28,28#电铲,2016,142.5,483,19.1
2024-04-05,WK-10,10#电铲,2015,141.8,492,19.4
2024-04-05,WK-12,12#电铲,2018,131.1,521,19.0
2024-04-05,WK-15,15#电铲,2020,128.9,535,19.2
2024-04-05,WK-18,18#电铲,2022,125.7,531,18.5
2024-04-05,WK-20,20#电铲,2012,142.2,492,19.5
2024-04-05,WK-22,22#电铲,2019,127.6,589,20.9
2024-04-05,WK-25,25#电铲,2023,125.9,594,20.8
2024-04-05,WK-28,28#电铲,2016,145.2,474,19.1
2024-04-06,WK-10,10#电铲,2015,142.2,491,19.4
2024-04-06,WK-12,12#电铲,2018,129.5,527,19.0
2024-04-06,WK-15,15#电铲,2020,125.7,549,19.2
2024-04-06,WK-18,18#电铲,2022,123.6,539,18.5
2024-04-06,WK-20,20#电铲,2012,143.0,490,19.5
2024-04-06,WK-22,22#电铲,2019,128.1,587,20.9
2024-04-06,WK-25,25#电铲,2023,124.4,601,20.8
2024-04-06,WK-28,28#电铲,2016,142.4,483,19.1
2024-04-07,WK-10,10#电铲,2015,142.4,490,19.4
2024-04-07,WK-12,12#电铲,2018,131.4,520,19.0
2024-04-07,WK-15,15#电铲,2020,126.5,545,19.2
2024-04-07,WK-18,18#电铲,2022,123.3,541,18.5
2024-04-07,WK-20,20#电铲,2012,144.2,485,19.5
2024-04-07,WK-22,22#电铲,2019,127.8,589,20.9
2024-04-07,WK-25,25#电铲,2023,125.7,595,20.8
2024-04-07,WK-28,28#电铲,2016,142.5,483,19.1
2024-04-08,WK-10,10#电铲,2015,142.4,490,19.4
2024-04-08,WK-12,12#电铲,2018,128.3,532,19.0
2024-04-08,WK-15,15#电铲,2020,129.3,533,19.2
2024-04-08,WK-18,18#电铲,2022,121.4,549,18.5
2024-04-08,WK-20,20#电铲,2012,144.7,484,19.5
2024-04-08,WK-22,22#电铲,2019,128.2,586,20.9
2024-04-08,WK-25,25#电铲,2023,124.0,603,20.8
2024-04-08,WK-28,28#电铲,2016,141.0,488,19.1
2024-04-09,WK-10,10#电铲,2015,146.1,478,19.4
2024-04-09,WK-12,12#电铲,2018,126.5,540,19.0
2024-04-09,WK-15,15#电铲,2020,129.4,533,19.2
2024-04-09,WK-18,18#电铲,2022,120.9,552,18.5
2024-04-09,WK-20,20#电铲,2012,140.4,499,19.5
2024-04-09,WK-22,22#电铲,2019,128.2,587,20.9
2024-04-09,WK-25,25#电铲,2023,122.7,610,20.8
2024-04-09,WK-28,28#电铲,2016,144.8,475,19.1
2024-04-10,WK-10,10#电铲,2015,143.6,486,19.4
2024-04-10,WK-12,12#电铲,2018,128.3,532,19.0
2024-04-10,WK-15,15#电铲,2020,131.3,525,19.2
2024-04-10,WK-18,18#电铲,2022,123.7,539,18.5
2024-04-10,WK-20,20#电铲,2012,141.1,496,19.5
2024-04-10,WK-22,22#电铲,2019,129.3,582,20.9
2024-04-10,WK-25,25#电铲,2023,126.9,590,20.8
2024-04-10,WK-28,28#电铲,2016,143.6,479,19.1
2024-04-11,WK-10,10#电铲,2015,144.4,483,19.4
2024-04-11,WK-12,12#电铲,2018,126.7,539,19.0
2024-04-11,WK-15,15#电铲,2020,130.8,527,19.2
2024-04-11,WK-18,18#电铲,2022,122.9,543,18.5
2024-04-11,WK-20,20#电铲,2012,141.6,494,19.5
2024-04-11,WK-22,22#电铲,2019,128.9,583,20.9
2024-04-11,WK-25,25#电铲,2023,127.3,588,20.8
2024-04-11,WK-28,28#电铲,2016,143.6,479,19.1
2024-04-12,WK-10,10#电铲,2015,141.6,493,19.4
2024-04-12,WK-12,12#电铲,2018,128.6,531,19.0
2024-04-12,WK-15,15#电铲,2020,130.1,530,19.2
2024-04-12,WK-18,18#电铲,2022,125.2,533,18.5
2024-04-12,WK-20,20#电铲,2012,143.4,488,19.5
2024-04-12,WK-22,22#电铲,2019,127.5,590,20.9
2024-04-12,WK-25,25#电铲,2023,127.8,585,20.8
2024-04-12,WK-28,28#电铲,2016,142.9,481,19.1
2024-04-13,WK-10,10#电铲,2015,143.6,486,19.4
2024-04-13,WK-12,12#电铲,2018,129.1,529,19.0
2024-04-13,WK-15,15#电铲,2020,130.8,528,19.2
2024-04-13,WK-18,18#电铲,2022,125.3,532,18.5
2024-04-13,WK-20,20#电铲,2012,140.7,498,19.5
2024-04-13,WK-22,22#电铲,2019,130.0,578,20.9
2024-04-13,WK-25,25#电铲,2023,125.4,597,20.8
2024-04-13,WK-28,28#电铲,2016,142.8,482,19.1
2024-04-14,WK-10,10#电铲,2015,145.8,479,19.4
2024-04-14,WK-12,12#电铲,2018,128.4,532,19.0
2024-04-14,WK-15,15#电铲,2020,129.9,531,19.2
2024-04-14,WK-18,18#电铲,2022,122.4,545,18.5
2024-04-14,WK-20,20#电铲,2012,142.7,491,19.5
2024-04-14,WK-22,22#电铲,2019,126.4,595,20.9
2024-04-14,WK-25,25#电铲,2023,127.2,588,20.8
2024-04-14,WK-28,28#电铲,2016,142.5,482,19.1
2024-04-15,WK-10,10#电铲,2015,143.4,487,19.4
2024-04-15,WK-12,12#电铲,2018,130.7,522,19.0
2024-04-15,WK-15,15#电铲,2020,131.0,526,19.2
2024-04-15,WK-18,18#电铲,2022,123.2,541,18.5
2024-04-15,WK-20,20#电铲,2012,143.5,488,19.5
2024-04-15,WK-22,22#电铲,2019,127.0,592,20.9
2024-04-15,WK-25,25#电铲,2023,127.2,588,20.8
2024-04-15,WK-28,28#电铲,2016,140.8,488,19.1
2024-04-16,WK-10,10#电铲,2015,139.1,502,19.4
2024-04-16,WK-12,12#电铲,2018,130.1,525,19.0
2024-04-16,WK-15,15#电铲,2020,131.2,526,19.2
2024-04-16,WK-18,18#电铲,2022,123.5,540,18.5
2024-04-16,WK-20,20#电铲,2012,141.6,494,19.5
2024-04-16,WK-22,22#电铲,2019,129.0,583,20.9
2024-04-16,WK-25,25#电铲,2023,128.1,584,20.8
2024-04-16,WK-28,28#电铲,2016,142.9,481,19.1
2024-04-17,WK-10,10#电铲,2015,140.3,498,19.4
2024-04-17,WK-12,12#电铲,2018,129.6,527,19.0
2024-04-17,WK-15,15#电铲,2020,132.1,522,19.2
2024-04-17,WK-18,18#电铲,2022,124.1,537,18.5
2024-04-17,WK-20,20#电铲,2012,141.9,493,19.5
2024-04-17,WK-22,22#电铲,2019,127.3,591,20.9
2024-04-17,WK-25,25#电铲,2023,126.3,592,20.8
2024-04-17,WK-28,28#电铲,2016,140.9,488,19.1
2024-04-18,WK-10,10#电铲,2015,143.1,488,19.4
2024-04-18,WK-12,12#电铲,2018,128.9,530,19.0
2024-04-18,WK-15,15#电铲,2020,132.6,520,19.2
2024-04-18,WK-18,18#电铲,2022,122.9,543,18.5
2024-04-18,WK-20,20#电铲,2012,144.8,483,19.5
2024-04-18,WK-22,22#电铲,2019,127.4,590,20.9
2024-04-18,WK-25,25#电铲,2023,124.3,602,20.8
2024-04-18,WK-28,28#电铲,2016,141.6,486,19.1
2024-04-19,WK-10,10#电铲,2015,140.5,497,19.4
2024-04-19,WK-12,12#电铲,2018,129.3,528,19.0
2024-04-19,WK-15,15#电铲,2020,129.6,532,19.2
2024-04-19,WK-18,18#电铲,2022,123.4,540,18.5
2024-04-19,WK-20,20#电铲,2012,143.9,486,19.5
2024-04-19,WK-22,22#电铲,2019,129.1,582,20.9
2024-04-19,WK-25,25#电铲,2023,124.6,600,20.8
2024-04-19,WK-28,28#电铲,2016,141.8,485,19.1
2024-04-20,WK-10,10#电铲,2015,141.2,494,19.4
2024-04-20,WK-12,12#电铲,2018,129.6,527,19.0
2024-04-20,WK-15,15#电铲,2020,128.0,539,19.2
2024-04-20,WK-18,18#电铲,2022,121.2,550,18.5
2024-04-20,WK-20,20#电铲,2012,141.7,494,19.5
2024-04-20,WK-22,22#电铲,2019,130.3,577,20.9
2024-04-20,WK-25,25#电铲,2023,124.0,604,20.8
2024-04-20,WK-28,28#电铲,2016,141.3,486,19.1
2024-04-21,WK-10,10#电铲,2015,141.6,493,19.4
2024-04-21,WK-12,12#电铲,2018,129.3,528,19.0
2024-04-21,WK-15,15#电铲,2020,128.7,536,19.2
2024-04-21,WK-18,18#电铲,2022,122.2,546,18.5
2024-04-21,WK-20,20#电铲,2012,141.5,495,19.5
2024-04-21,WK-22,22#电铲,2019,129.3,582,20.9
2024-04-21,WK-25,25#电铲,2023,124.8,599,20.8
2024-04-21,WK-28,28#电铲,2016,142.6,482,19.1
2024-04-22,WK-10,10#电铲,2015,143.2,488,19.4
2024-04-22,WK-12,12#电铲,2018,130.1,525,19.0
2024-04-22,WK-15,15#电铲,2020,130.0,531,19.2
2024-04-22,WK-18,18#电铲,2022,125.8,530,18.5
2024-04-22,WK-20,20#电铲,2012,142.4,492,19.5
2024-04-22,WK-22,22#电铲,2019,130.1,578,20.9
2024-04-22,WK-25,25#电铲,2023,123.2,607,20.8
2024-04-22,WK-28,28#电铲,2016,142.8,481,19.1
2024-04-23,WK-10,10#电铲,2015,141.8,492,19.4
2024-04-23,WK-12,12#电铲,2018,129.7,526,19.0
2024-04-23,WK-15,15#电铲,2020,130.5,529,19.2
2024-04-23,WK-18,18#电铲,2022,127.3,524,18.5
2024-04-23,WK-20,20#电铲,2012,141.9,493,19.5
2024-04-23,WK-22,22#电铲,2019,131.4,572,20.9
2024-04-23,WK-25,25#电铲,2023,124.6,600,20.8
2024-04-23,WK-28,28#电铲,2016,144.7,475,19.1
2024-04-24,WK-10,10#电铲,2015,144.9,482,19.4
2024-04-24,WK-12,12#电铲,2018,128.3,532,19.0
2024-04-24,WK-15,15#电铲,2020,127.9,539,19.2
2024-04-24,WK-18,18#电铲,2022,125.4,532,18.5
2024-04-24,WK-20,20#电铲,2012,141.2,496,19.5
2024-04-24,WK-22,22#电铲,2019,128.8,584,20.9
2024-04-24,WK-25,25#电铲,2023,123.5,606,20.8
2024-04-24,WK-28,28#电铲,2016,143.5,479,19.1
2024-04-25,WK-10,10#电铲,2015,140.4,497,19.4
2024-04-25,WK-12,12#电铲,2018,127.4,536,19.0
2024-04-25,WK-15,15#电铲,2020,125.5,549,19.2
2024-04-25,WK-18,18#电铲,2022,207.7,93,5.4
2024-04-25,WK-20,20#电铲,2012,142.8,490,19.5
2024-04-25,WK-22,22#电铲,2019,125.2,601,20.9
2024-04-25,WK-25,25#电铲,2023,122.6,610,20.8
2024-04-25,WK-28,28#电铲,2016,142.6,482,19.1
2024-04-26,WK-10,10#电铲,2015,142.3,491,19.4
2024-04-26,WK-12,12#电铲,2018,125.9,542,19.0
2024-04-26,WK-15,15#电铲,2020,128.7,536,19.2
2024-04-26,WK-18,18#电铲,2022,123.5,540,18.5
2024-04-26,WK-20,20#电铲,2012,140.2,499,19.5
2024-04-26,WK-22,22#电铲,2019,124.7,603,20.9
2024-04-26,WK-25,25#电铲,2023,123.7,605,20.8
2024-04-26,WK-28,28#电铲,2016,142.9,481,19.1
2024-04-27,WK-10,10#电铲,2015,140.3,498,19.4
2024-04-27,WK-12,12#电铲,2018,126.1,542,19.0
2024-04-27,WK-15,15#电铲,2020,130.8,527,19.2
2024-04-27,WK-18,18#电铲,2022,126.2,529,18.5
2024-04-27,WK-20,20#电铲,2012,142.5,491,19.5
2024-04-27,WK-22,22#电铲,2019,124.7,603,20.9
2024-04-27,WK-25,25#电铲,2023,125.3,597,20.8
2024-04-27,WK-28,28#电铲,2016,145.0,474,19.1
2024-04-28,WK-10,10#电铲,2015,141.0,495,19.4
2024-04-28,WK-12,12#电铲,2018,125.7,543,19.0
2024-04-28,WK-15,15#电铲,2020,126.4,546,19.2
2024-04-28,WK-18,18#电铲,2022,124.9,534,18.5
2024-04-28,WK-20,20#电铲,2012,143.5,488,19.5
2024-04-28,WK-22,22#电铲,2019,126.1,596,20.9
2024-04-28,WK-25,25#电铲,2023,125.7,595,20.8
2024-04-28,WK-28,28#电铲,2016,143.3,480,19.1
2024-04-29,WK-10,10#电铲,2015,140.9,495,19.4
2024-04-29,WK-12,12#电铲,2018,127.9,534,19.0
2024-04-29,WK-15,15#电铲,2020,130.4,529,19.2
2024-04-29,WK-18,18#电铲,2022,126.6,527,18.5
2024-04-29,WK-20,20#电铲,2012,141.4,495,19.5
2024-04-29,WK-22,22#电铲,2019,126.0,597,20.9
2024-04-29,WK-25,25#电铲,2023,125.9,594,20.8
2024-04-29,WK-28,28#电铲,2016,142.4,483,19.1
2024-04-30,WK-10,10#电铲,2015,141.0,495,19.4
2024-04-30,WK-12,12#电铲,2018,127.2,537,19.0
2024-04-30,WK-15,15#电铲,2020,127.8,540,19.2
2024-04-30,WK-18,18#电铲,2022,123.6,540,18.5
2024-04-30,WK-20,20#电铲,2012,141.6,494,19.5
2024-04-30,WK-22,22#电铲,2019,127.1,592,20.9
2024-04-30,WK-25,25#电铲,2023,123.8,604,20.8
2024-04-30,WK-28,28#电铲,2016,141.1,487,19.1
2024-05-01,WK-10,10#电铲,2015,144.2,484,19.4
2024-05-01,WK-12,12#电铲,2018,128.5,531,19.0
2024-05-01,WK-15,15#电铲,2020,126.7,544,19.2
2024-05-01,WK-18,18#电铲,2022,124.4,536,18.5
2024-05-01,WK-20,20#电铲,2012,141.0,496,19.5
2024-05-01,WK-22,22#电铲,2019,128.0,587,20.9
2024-05-01,WK-25,25#电铲,2023,123.4,606,20.8
2024-05-01,WK-28,28#电铲,2016,139.3,494,19.1
2024-05-02,WK-10,10#电铲,2015,142.7,489,19.4
2024-05-02,WK-12,12#电铲,2018,130.1,525,19.0
2024-05-02,WK-15,15#电铲,2020,125.4,550,19.2
2024-05-02,WK-18,18#电铲,2022,124.3,537,18.5
2024-05-02,WK-20,20#电铲,2012,141.0,496,19.5
2024-05-02,WK-22,22#电铲,2019,126.1,596,20.9
2024-05-02,WK-25,25#电铲,2023,124.4,601,20.8
2024-05-02,WK-28,28#电铲,2016,144.3,477,19.1
2024-05-03,WK-10,10#电铲,2015,141.2,494,19.4
2024-05-03,WK-12,12#电铲,2018,205.3,165,9.4
2024-05-03,WK-15,15#电铲,2020,126.1,547,19.2
2024-05-03,WK-18,18#电铲,2022,127.7,522,18.5
2024-05-03,WK-20,20#电铲,2012,141.1,496,19.5
2024-05-03,WK-22,22#电铲,2019,126.2,596,20.9
2024-05-03,WK-25,25#电铲,2023,126.6,591,20.8
2024-05-03,WK-28,28#电铲,2016,143.0,481,19.1
2024-05-04,WK-10,10#电铲,2015,143.1,488,19.4
2024-05-04,WK-12,12#电铲,2018,127.0,538,19.0
2024-05-04,WK-15,15#电铲,2020,128.5,537,19.2
2024-05-04,WK-18,18#电铲,2022,125.2,533,18.5
2024-05-04,WK-20,20#电铲,2012,183.8,136,7.0
2024-05-04,WK-22,22#电铲,2019,125.5,599,20.9
2024-05-04,WK-25,25#电铲,2023,125.5,596,20.8
2024-05-04,WK-28,28#电铲,2016,140.8,489,19.1
2024-05-05,WK-10,10#电铲,2015,144.4,483,19.4
2024-05-05,WK-12,12#电铲,2018,126.0,542,19.0
2024-05-05,WK-15,15#电铲,2020,129.3,534,19.2
2024-05-05,WK-18,18#电铲,2022,122.7,544,18.5
2024-05-05,WK-20,20#电铲,2012,141.8,494,19.5
2024-05-05,WK-22,22#电铲,2019,124.4,605,20.9
2024-05-05,WK-25,25#电铲,2023,122.9,609,20.8
2024-05-05,WK-28,28#电铲,2016,144.9,474,19.1
2024-05-06,WK-10,10#电铲,2015,141.4,494,19.4
2024-05-06,WK-12,12#电铲,2018,129.6,527,19.0
2024-05-06,WK-15,15#电铲,2020,129.5,533,19.2
2024-05-06,WK-18,18#电铲,2022,123.6,539,18.5
2024-05-06,WK-20,20#电铲,2012,141.5,495,19.5
2024-05-06,WK-22,22#电铲,2019,122.6,614,20.9
2024-05-06,WK-25,25#电铲,2023,125.2,598,20.8
2024-05-06,WK-28,28#电铲,2016,143.6,479,19.1
2024-05-07,WK-10,10#电铲,2015,140.9,496,19.4
2024-05-07,WK-12,12#电铲,2018,129.7,526,19.0
2024-05-07,WK-15,15#电铲,2020,130.4,529,19.2
2024-05-07,WK-18,18#电铲,2022,122.2,546,18.5
2024-05-07,WK-20,20#电铲,2012,139.9,501,19.5
2024-05-07,WK-22,22#电铲,2019,124.3,605,20.9
2024-05-07,WK-25,25#电铲,2023,126.7,590,20.8
2024-05-07,WK-28,28#电铲,2016,142.0,484,19.1
2024-05-08,WK-10,10#电铲,2015,140.1,498,19.4
2024-05-08,WK-12,12#电铲,2018,130.2,525,19.0
2024-05-08,WK-15,15#电铲,2020,128.9,535,19.2
2024-05-08,WK-18,18#电铲,2022,124.0,538,18.5
2024-05-08,WK-20,20#电铲,2012,140.3,499,19.5
2024-05-08,WK-22,22#电铲,2019,123.2,610,20.9
2024-05-08,WK-25,25#电铲,2023,126.8,590,20.8
2024-05-08,WK-28,28#电铲,2016,141.0,488,19.1
2024-05-09,WK-10,10#电铲,2015,142.6,490,19.4
2024-05-09,WK-12,12#电铲,2018,127.6,535,19.0
2024-05-09,WK-15,15#电铲,2020,125.9,548,19.2
2024-05-09,WK-18,18#电铲,2022,122.8,543,18.5
2024-05-09,WK-20,20#电铲,2012,141.5,495,19.5
2024-05-09,WK-22,22#电铲,2019,127.0,592,20.9
2024-05-09,WK-25,25#电铲,2023,126.2,593,20.8
2024-05-09,WK-28,28#电铲,2016,142.8,481,19.1
2024-05-10,WK-10,10#电铲,2015,143.1,488,19.4
2024-05-10,WK-12,12#电铲,2018,128.7,531,19.0
2024-05-10,WK-15,15#电铲,2020,128.6,536,19.2
2024-05-10,WK-18,18#电铲,2022,123.7,539,18.5
2024-05-10,WK-20,20#电铲,2012,140.4,499,19.5
2024-05-10,WK-22,22#电铲,2019,125.9,597,20.9
2024-05-10,WK-25,25#电铲,2023,124.3,602,20.8
2024-05-10,WK-28,28#电铲,2016,142.4,483,19.1
2024-05-11,WK-10,10#电铲,2015,145.2,481,19.4
2024-05-11,WK-12,12#电铲,2018,127.2,537,19.0
2024-05-11,WK-15,15#电铲,2020,127.6,540,19.2
2024-05-11,WK-18,18#电铲,2022,124.5,536,18.5
2024-05-11,WK-20,20#电铲,2012,140.1,500,19.5
2024-05-11,WK-22,22#电铲,2019,124.5,604,20.9
2024-05-11,WK-25,25#电铲,2023,126.0,594,20.8
2024-05-11,WK-28,28#电铲,2016,141.5,486,19.1
2024-05-12,WK-10,10#电铲,2015,141.7,493,19.4
2024-05-12,WK-12,12#电铲,2018,127.9,534,19.0
2024-05-12,WK-15,15#电铲,2020,126.8,544,19.2
