date,equipment_id,equipment_name,build_year,trips_per_shift,shifts_worked,payload_t,daily_haulage_t
2023-05-29,TR-03,03#矿车,2019,8.32,2,219.3,3647.7
2023-05-29,TR-04,04#矿车,2014,6.94,2,217.8,3022.6
2023-05-29,TR-05,05#矿车,2022,8.5,2,231.5,3937.1
2023-05-29,TR-06,06#矿车,2018,8.24,2,229.1,3774.5
2023-05-29,TR-07,07#矿车,2020,8.52,3,217.4,5558.8
2023-05-29,TR-08,08#矿车,2015,7.99,3,222.5,5336.1
2023-05-29,TR-09,09#矿车,2023,6.76,3,220.5,4471.1
2023-05-29,TR-10,10#矿车,2016,8.08,3,229.2,5559.1
2023-05-29,TR-11,11#矿车,2021,7.89,2,227.1,3581.2
2023-05-29,TR-12,12#矿车,2013,6.57,3,227.1,4474.4
2023-05-30,TR-01,01#矿车,2017,7.74,3,219.5,5098.7
2023-05-30,TR-02,02#矿车,2021,7.88,2,217.3,3423.6
2023-05-30,TR-03,03#矿车,2019,7.68,2,219.3,3366.8
2023-05-30,TR-04,04#矿车,2014,6.67,3,217.8,4355.8
2023-05-30,TR-05,05#矿车,2022,8.15,3,231.5,5659.4
2023-05-30,TR-06,06#矿车,2018,7.8,3,229.1,5364.2
2023-05-30,TR-07,07#矿车,2020,8.32,3,217.4,5427.7
2023-05-30,TR-08,08#矿车,2015,8.31,3,222.5,5546.0
2023-05-30,TR-09,09#矿车,2023,7.26,3,220.5,4802.1
2023-05-30,TR-10,10#矿车,2016,7.91,3,229.2,5439.1
2023-05-30,TR-11,11#矿车,2021,7.89,3,227.1,5374.6
2023-05-30,TR-12,12#矿车,2013,6.48,2,227.1,2941.3
2023-05-31,TR-01,01#矿车,2017,7.56,3,219.5,4979.3
2023-05-31,TR-02,02#矿车,2021,7.76,3,217.3,5060.9
2023-05-31,TR-03,03#矿车,2019,7.81,3,219.3,5138.2
2023-05-31,TR-04,04#矿车,2014,6.96,3,217.8,4545.0
2023-05-31,TR-05,05#矿车,2022,8.3,3,231.5,5765.5
2023-05-31,TR-06,06#矿车,2018,8.04,3,229.1,5523.6
2023-05-31,TR-07,07#矿车,2020,8.13,3,217.4,5302.2
2023-05-31,TR-08,08#矿车,2015,8.49,3,222.5,5664.6
2023-05-31,TR-09,09#矿车,2023,7.02,3,220.5,4644.8
2023-05-31,TR-10,10#矿车,2016,7.98,3,229.2,5487.6
2023-05-31,TR-11,11#矿车,2021,8.0,3,227.1,5450.8
2023-05-31,TR-12,12#矿车,2013,6.8,3,227.1,4635.9
2023-06-01,TR-01,01#矿车,2017,7.85,3,219.5,5167.9
2023-06-01,TR-02,02#矿车,2021,7.21,2,217.3,3133.5
2023-06-01,TR-03,03#矿车,2019,7.91,2,219.3,3467.7
2023-06-01,TR-04,04#矿车,2014,6.69,3,217.8,4367.8
2023-06-01,TR-05,05#矿车,2022,8.14,3,231.5,5652.4
2023-06-01,TR-06,06#矿车,2018,7.49,2,229.1,3429.7
2023-06-01,TR-07,07#矿车,2020,8.56,3,217.4,5582.5
2023-06-01,TR-08,08#矿车,2015,8.42,2,222.5,3746.5
2023-06-01,TR-09,09#矿车,2023,7.42,2,220.5,3270.6
2023-06-01,TR-10,10#矿车,2016,8.26,2,229.2,3786.0
2023-06-01,TR-11,11#矿车,2021,8.1,3,227.1,5520.8
2023-06-01,TR-12,12#矿车,2013,6.7,3,227.1,4568.2
2023-06-02,TR-01,01#矿车,2017,8.08,3,219.5,5319.7
2023-06-02,TR-02,02#矿车,2021,7.32,3,217.3,4772.1
2023-06-02,TR-03,03#矿车,2019,8.09,3,219.3,5320.2
2023-06-02,TR-04,04#矿车,2014,6.54,3,217.8,4269.4
2023-06-02,TR-05,05#矿车,2022,8.01,2,231.5,3708.0
2023-06-02,TR-06,06#矿车,2018,7.87,2,229.1,3605.1
2023-06-02,TR-07,07#矿车,2020,8.26,3,217.4,5383.7
2023-06-02,TR-08,08#矿车,2015,8.51,3,222.5,5680.1
2023-06-02,TR-09,09#矿车,2023,7.43,3,220.5,4914.4
2023-06-02,TR-10,10#矿车,2016,8.46,2,229.2,3877.2
2023-06-02,TR-11,11#矿车,2021,8.23,3,227.1,5604.9
2023-06-02,TR-12,12#矿车,2013,6.73,3,227.1,4583.9
2023-06-03,TR-01,01#矿车,2017,8.09,3,219.5,5329.6
2023-06-03,TR-02,02#矿车,2021,7.7,3,217.3,5016.9
2023-06-03,TR-03,03#矿车,2019,8.16,2,219.3,3577.5
2023-06-03,TR-04,04#矿车,2014,7.16,3,217.8,4677.1
2023-06-03,TR-05,05#矿车,2022,7.97,3,231.5,5532.5
2023-06-03,TR-06,06#矿车,2018,7.4,3,229.1,5083.5
2023-06-03,TR-07,07#矿车,2020,8.56,3,217.4,5580.4
2023-06-03,TR-08,08#矿车,2015,7.54,3,222.5,5034.9
2023-06-03,TR-09,09#矿车,2023,7.94,3,220.5,5254.8
2023-06-03,TR-10,10#矿车,2016,8.57,2,229.2,3928.6
2023-06-03,TR-11,11#矿车,2021,7.73,3,227.1,5265.6
2023-06-03,TR-12,12#矿车,2013,6.37,3,227.1,4341.2
2023-06-04,TR-01,01#矿车,2017,7.9,3,219.5,5201.1
2023-06-04,TR-02,02#矿车,2021,7.72,3,217.3,5033.8
2023-06-04,TR-03,03#矿车,2019,7.96,2,219.3,3491.3
2023-06-04,TR-04,04#矿车,2014,7.07,2,217.8,3079.8
2023-06-04,TR-05,05#矿车,2022,8.22,3,231.5,5712.7
2023-06-04,TR-06,06#矿车,2018,7.54,2,229.1,3456.9
2023-06-04,TR-07,07#矿车,2020,8.21,3,217.4,5351.4
2023-06-04,TR-08,08#矿车,2015,7.83,3,222.5,5224.5
2023-06-04,TR-09,09#矿车,2023,7.25,2,220.5,3199.1
2023-06-04,TR-10,10#矿车,2016,8.29,2,229.2,3799.3
2023-06-04,TR-11,11#矿车,2021,8.02,3,227.1,5462.9
2023-06-04,TR-12,12#矿车,2013,6.92,3,227.1,4711.9
2023-06-05,TR-01,01#矿车,2017,7.6,2,219.5,3338.5
2023-06-05,TR-02,02#矿车,2021,8.03,3,217.3,5235.7
2023-06-05,TR-03,03#矿车,2019,7.87,3,219.3,5179.5
2023-06-05,TR-04,04#矿车,2014,6.75,3,217.8,4410.7
2023-06-05,TR-05,05#矿车,2022,8.19,2,231.5,3792.1
2023-06-05,TR-06,06#矿车,2018,7.71,3,229.1,5300.6
2023-06-05,TR-07,07#矿车,2020,7.95,3,217.4,5186.3
2023-06-05,TR-08,08#矿车,2015,8.15,3,222.5,5437.0
2023-06-05,TR-09,09#矿车,2023,7.72,3,220.5,5109.8
2023-06-05,TR-10,10#矿车,2016,8.15,3,229.2,5607.5
2023-06-05,TR-11,11#矿车,2021,8.45,2,227.1,3839.3
2023-06-05,TR-12,12#矿车,2013,6.73,2,227.1,3057.7
2023-06-06,TR-01,01#矿车,2017,7.49,3,219.5,4933.7
2023-06-06,TR-02,02#矿车,2021,7.83,3,217.3,5101.9
2023-06-06,TR-03,03#矿车,2019,8.0,2,219.3,3507.3
2023-06-06,TR-04,04#矿车,2014,6.43,2,217.8,2802.1
2023-06-06,TR-05,05#矿车,2022,8.1,2,231.5,3752.7
2023-06-06,TR-06,06#矿车,2018,8.14,3,229.1,5595.4
2023-06-06,TR-07,07#矿车,2020,8.21,3,217.4,5355.0
2023-06-06,TR-08,08#矿车,2015,8.24,3,222.5,5501.6
2023-06-06,TR-09,09#矿车,2023,7.58,3,220.5,5014.2
2023-06-06,TR-10,10#矿车,2016,8.15,2,229.2,3737.8
2023-06-06,TR-11,11#矿车,2021,8.25,2,227.1,3744.5
2023-06-06,TR-12,12#矿车,2013,6.52,3,227.1,4441.2
2023-06-07,TR-01,01#矿车,2017,7.27,3,219.5,4787.0
2023-06-07,TR-02,02#矿车,2021,7.04,2,217.3,3058.0
2023-06-07,TR-03,03#矿车,2019,7.92,2,219.3,3475.5
2023-06-07,TR-04,04#矿车,2014,6.53,3,217.8,4263.6
2023-06-07,TR-05,05#矿车,2022,8.31,3,231.5,5769.9
2023-06-07,TR-06,06#矿车,2018,7.6,3,229.1,5221.1
2023-06-07,TR-07,07#矿车,2020,8.75,3,217.4,5704.5
2023-06-07,TR-08,08#矿车,2015,8.56,3,222.5,5713.3
2023-06-07,TR-09,09#矿车,2023,7.44,3,220.5,4920.3
2023-06-07,TR-10,10#矿车,2016,8.26,3,229.2,5683.7
2023-06-07,TR-11,11#矿车,2021,7.99,3,227.1,5439.9
2023-06-07,TR-12,12#矿车,2013,6.38,2,227.1,2896.6
2023-06-08,TR-01,01#矿车,2017,7.9,3,219.5,5200.8
2023-06-08,TR-02,02#矿车,2021,7.43,3,217.3,4843.1
2023-06-08,TR-03,03#矿车,2019,8.15,2,219.3,3573.4
2023-06-08,TR-04,04#矿车,2014,6.99,3,217.8,4568.0
2023-06-08,TR-05,05#矿车,2022,8.3,3,231.5,5763.7
2023-06-08,TR-06,06#矿车,2018,7.73,2,229.1,3540.3
2023-06-08,TR-07,07#矿车,2020,8.35,2,217.4,3631.4
2023-06-08,TR-08,08#矿车,2015,8.1,3,222.5,5404.6
2023-06-08,TR-09,09#矿车,2023,6.93,3,220.5,4584.5
2023-06-08,TR-10,10#矿车,2016,8.08,3,229.2,5556.2
2023-06-08,TR-11,11#矿车,2021,8.13,3,227.1,5539.8
2023-06-08,TR-12,12#矿车,2013,6.89,3,227.1,4695.8
2023-06-09,TR-01,01#矿车,2017,7.64,3,219.5,5034.1
2023-06-09,TR-02,02#矿车,2021,7.53,3,217.3,4906.2
2023-06-09,TR-03,03#矿车,2019,8.58,3,219.3,5643.7
2023-06-09,TR-04,04#矿车,2014,7.01,3,217.8,4579.3
2023-06-09,TR-05,05#矿车,2022,8.02,3,231.5,5567.6
2023-06-09,TR-06,06#矿车,2018,7.52,2,229.1,3445.6
2023-06-09,TR-07,07#矿车,2020,7.81,3,217.4,5091.6
2023-06-09,TR-08,08#矿车,2015,8.2,3,222.5,5471.4
2023-06-09,TR-09,09#矿车,2023,7.41,3,220.5,4903.9
2023-06-09,TR-10,10#矿车,2016,7.91,3,229.2,5439.0
2023-06-09,TR-11,11#矿车,2021,8.34,3,227.1,5682.4
2023-06-09,TR-12,12#矿车,2013,6.9,3,227.1,4700.3
2023-06-10,TR-01,01#矿车,2017,7.71,3,219.5,5077.4
2023-06-10,TR-02,02#矿车,2021,7.48,3,217.3,4876.6
2023-06-10,TR-03,03#矿车,2019,7.86,2,219.3,3449.2
2023-06-10,TR-04,04#矿车,2014,7.11,2,217.8,3096.1
2023-06-10,TR-05,05#矿车,2022,3.97,1,231.5,919.6
2023-06-10,TR-06,06#矿车,2018,7.62,3,229.1,5237.1
2023-06-10,TR-07,07#矿车,2020,8.25,3,217.4,5379.0
2023-06-10,TR-08,08#矿车,2015,7.72,3,222.5,5155.5
2023-06-10,TR-09,09#矿车,2023,6.92,3,220.5,4577.2
2023-06-10,TR-10,10#矿车,2016,7.98,2,229.2,3656.9
2023-06-10,TR-11,11#矿车,2021,7.96,2,227.1,3614.2
2023-06-10,TR-12,12#矿车,2013,6.77,3,227.1,4609.9
2023-06-11,TR-01,01#矿车,2017,8.13,2,219.5,3569.0
2023-06-11,TR-02,02#矿车,2021,7.92,2,217.3,3443.2
2023-06-11,TR-03,03#矿车,2019,7.69,3,219.3,5058.3
2023-06-11,TR-04,04#矿车,2014,6.94,3,217.8,4534.3
2023-06-11,TR-05,05#矿车,2022,8.34,3,231.5,5791.2
2023-06-11,TR-06,06#矿车,2018,7.56,2,229.1,3465.8
2023-06-11,TR-07,07#矿车,2020,8.14,2,217.4,3536.4
2023-06-11,TR-08,08#矿车,2015,8.02,3,222.5,5353.6
2023-06-11,TR-09,09#矿车,2023,7.03,2,220.5,3099.3
2023-06-11,TR-10,10#矿车,2016,7.94,3,229.2,5457.2
2023-06-11,TR-11,11#矿车,2021,7.95,3,227.1,5417.0
2023-06-11,TR-12,12#矿车,2013,6.72,3,227.1,4575.5
2023-06-12,TR-01,01#矿车,2017,8.47,3,219.5,5577.9
2023-06-12,TR-02,02#矿车,2021,7.23,3,217.3,4715.0
2023-06-12,TR-03,03#矿车,2019,8.08,2,219.3,3545.7
2023-06-12,TR-04,04#矿车,2014,6.43,2,217.8,2801.0
2023-06-12,TR-05,05#矿车,2022,8.23,3,231.5,5718.8
2023-06-12,TR-06,06#矿车,2018,7.69,2,229.1,3523.8
2023-06-12,TR-07,07#矿车,2020,8.29,3,217.4,5403.7
2023-06-12,TR-08,08#矿车,2015,8.32,2,222.5,3701.7
2023-06-12,TR-09,09#矿车,2023,7.75,3,220.5,5126.1
2023-06-12,TR-10,10#矿车,2016,8.15,3,229.2,5605.6
2023-06-12,TR-11,11#矿车,2021,8.12,3,227.1,5533.0
2023-06-12,TR-12,12#矿车,2013,6.91,2,227.1,3140.7
2023-06-13,TR-01,01#矿车,2017,7.87,3,219.5,5181.7
2023-06-13,TR-02,02#矿车,2021,7.94,2,217.3,3452.6
2023-06-13,TR-03,03#矿车,2019,7.41,3,219.3,4878.4
2023-06-13,TR-04,04#矿车,2014,6.17,3,217.8,4030.9
2023-06-13,TR-05,05#矿车,2022,8.13,2,231.5,3762.5
2023-06-13,TR-06,06#矿车,2018,7.7,3,229.1,5293.8
2023-06-13,TR-07,07#矿车,2020,8.29,2,217.4,3603.2
2023-06-13,TR-08,08#矿车,2015,8.14,2,222.5,3622.1
2023-06-13,TR-09,09#矿车,2023,7.56,3,220.5,4999.2
2023-06-13,TR-10,10#矿车,2016,7.99,3,229.2,5496.9
2023-06-13,TR-11,11#矿车,2021,7.99,3,227.1,5439.2
2023-06-13,TR-12,12#矿车,2013,6.97,2,227.1,3166.7
2023-06-14,TR-01,01#矿车,2017,7.47,2,219.5,3281.6
2023-06-14,TR-02,02#矿车,2021,7.76,2,217.3,3374.6
2023-06-14,TR-03,03#矿车,2019,7.59,3,219.3,4996.3
2023-06-14,TR-04,04#矿车,2014,6.31,2,217.8,2749.4
2023-06-14,TR-05,05#矿车,2022,8.32,3,231.5,5781.6
2023-06-14,TR-06,06#矿车,2018,7.68,3,229.1,5279.7
2023-06-14,TR-07,07#矿车,2020,8.45,3,217.4,5510.2
2023-06-14,TR-08,08#矿车,2015,8.49,3,222.5,5665.4
2023-06-14,TR-09,09#矿车,2023,8.28,2,220.5,3653.8
2023-06-14,TR-10,10#矿车,2016,8.32,2,229.2,3812.8
2023-06-14,TR-11,11#矿车,2021,8.25,3,227.1,5619.9
2023-06-14,TR-12,12#矿车,2013,6.58,2,227.1,2989.6
2023-06-15,TR-01,01#矿车,2017,7.49,2,219.5,3287.5
2023-06-15,TR-02,02#矿车,2021,7.83,3,217.3,5104.5
2023-06-15,TR-03,03#矿车,2019,7.75,3,219.3,5096.3
2023-06-15,TR-04,04#矿车,2014,7.21,2,217.8,3138.5
2023-06-15,TR-05,05#矿车,2022,8.18,3,231.5,5681.1
2023-06-15,TR-06,06#矿车,2018,8.1,2,229.1,3710.2
2023-06-15,TR-07,07#矿车,2020,8.66,3,217.4,5647.9
2023-06-15,TR-08,08#矿车,2015,8.31,2,222.5,3697.1
2023-06-15,TR-09,09#矿车,2023,7.74,3,220.5,5121.2
2023-06-15,TR-10,10#矿车,2016,8.38,3,229.2,5764.0
2023-06-15,TR-11,11#矿车,2021,8.35,3,227.1,5686.0
2023-06-15,TR-12,12#矿车,2013,6.47,3,227.1,4405.7
2023-06-16,TR-01,01#矿车,2017,8.11,3,219.5,5340.6
2023-06-16,TR-02,02#矿车,2021,8.13,2,217.3,3533.2
2023-06-16,TR-03,03#矿车,2019,7.81,3,219.3,5140.6
2023-06-16,TR-04,04#矿车,2014,6.6,2,217.8,2874.1
2023-06-16,TR-05,05#矿车,2022,8.34,3,231.5,5789.4
2023-06-16,TR-06,06#矿车,2018,7.74,3,229.1,5322.9
2023-06-16,TR-07,07#矿车,2020,8.27,3,217.4,5394.9
2023-06-16,TR-08,08#矿车,2015,8.01,3,222.5,5343.8
2023-06-16,TR-09,09#矿车,2023,7.89,3,220.5,5218.9
2023-06-16,TR-10,10#矿车,2016,8.37,2,229.2,3836.9
2023-06-16,TR-11,11#矿车,2021,8.04,3,227.1,5478.9
2023-06-16,TR-12,12#矿车,2013,6.53,2,227.1,2964.8
2023-06-17,TR-01,01#矿车,2017,7.65,3,219.5,5036.0
2023-06-17,TR-02,02#矿车,2021,7.44,3,217.3,4850.3
2023-06-17,TR-03,03#矿车,2019,8.07,3,219.3,5311.0
2023-06-17,TR-04,04#矿车,2014,6.5,2,217.8,2831.3
2023-06-17,TR-05,05#矿车,2022,3.06,0,231.5,0.0
2023-06-17,TR-06,06#矿车,2018,8.21,2,229.1,3759.7
2023-06-17,TR-07,07#矿车,2020,8.01,3,217.4,5224.4
2023-06-17,TR-08,08#矿车,2015,8.27,3,222.5,5523.0
2023-06-17,TR-09,09#矿车,2023,7.67,3,220.5,5075.7
2023-06-17,TR-10,10#矿车,2016,7.52,3,229.2,5173.3
2023-06-17,TR-11,11#矿车,2021,8.24,2,227.1,3740.7
2023-06-17,TR-12,12#矿车,2013,6.0,2,227.1,2724.1
2023-06-18,TR-01,01#矿车,2017,7.44,2,219.5,3266.3
2023-06-18,TR-02,02#矿车,2021,7.61,3,217.3,4963.2
2023-06-18,TR-03,03#矿车,2019,7.54,3,219.3,4960.8
2023-06-18,TR-04,04#矿车,2014,6.54,3,217.8,4274.0
2023-06-18,TR-05,05#矿车,2022,7.71,2,231.5,3569.1
2023-06-18,TR-06,06#矿车,2018,8.17,2,229.1,3743.8
2023-06-18,TR-07,07#矿车,2020,8.24,2,217.4,3580.3
2023-06-18,TR-08,08#矿车,2015,8.22,2,222.5,3658.9
2023-06-18,TR-09,09#矿车,2023,7.22,3,220.5,4778.4
2023-06-18,TR-10,10#矿车,2016,8.02,3,229.2,5512.4
2023-06-18,TR-11,11#矿车,2021,7.88,3,227.1,5366.5
2023-06-18,TR-12,12#矿车,2013,3.08,1,227.1,699.2
2023-06-19,TR-01,01#矿车,2017,7.57,2,219.5,3324.0
2023-06-19,TR-02,02#矿车,2021,7.89,2,217.3,3431.1
2023-06-19,TR-03,03#矿车,2019,7.83,2,219.3,3432.3
2023-06-19,TR-04,04#矿车,2014,6.44,3,217.8,4206.8
2023-06-19,TR-05,05#矿车,2022,8.32,3,231.5,5781.9
2023-06-19,TR-06,06#矿车,2018,7.53,3,229.1,5175.8
2023-06-19,TR-07,07#矿车,2020,8.63,3,217.4,5627.1
2023-06-19,TR-08,08#矿车,2015,8.56,3,222.5,5714.9
2023-06-19,TR-09,09#矿车,2023,8.05,3,220.5,5327.9
2023-06-19,TR-10,10#矿车,2016,7.87,3,229.2,5415.2
2023-06-19,TR-11,11#矿车,2021,8.21,2,227.1,3726.4
2023-06-19,TR-12,12#矿车,2013,6.89,3,227.1,4691.5
2023-06-20,TR-01,01#矿车,2017,7.84,3,219.5,5160.8
2023-06-20,TR-02,02#矿车,2021,7.79,2,217.3,3385.8
2023-06-20,TR-03,03#矿车,2019,7.98,3,219.3,5253.5
2023-06-20,TR-04,04#矿车,2014,6.07,3,217.8,3963.3
2023-06-20,TR-05,05#矿车,2022,8.24,3,231.5,5725.5
2023-06-20,TR-06,06#矿车,2018,7.89,2,229.1,3616.1
2023-06-20,TR-07,07#矿车,2020,8.9,3,217.4,5801.2
2023-06-20,TR-08,08#矿车,2015,8.15,3,222.5,5441.8
2023-06-20,TR-09,09#矿车,2023,7.55,3,220.5,4992.0
2023-06-20,TR-10,10#矿车,2016,7.9,2,229.2,3621.7
2023-06-20,TR-11,11#矿车,2021,7.78,2,227.1,3531.1
2023-06-20,TR-12,12#矿车,2013,6.83,2,227.1,3101.4
2023-06-21,TR-01,01#矿车,2017,8.25,2,219.5,3621.9
2023-06-21,TR-02,02#矿车,2021,7.43,3,217.3,4846.9
2023-06-21,TR-03,03#矿车,2019,8.12,3,219.3,5345.0
2023-06-21,TR-04,04#矿车,2014,6.49,3,217.8,4238.3
2023-06-21,TR-05,05#矿车,2022,8.11,3,231.5,5634.4
2023-06-21,TR-06,06#矿车,2018,8.11,3,229.1,5571.9
2023-06-21,TR-07,07#矿车,2020,8.47,2,217.4,3681.9
2023-06-21,TR-08,08#矿车,2015,8.35,3,222.5,5574.1
2023-06-21,TR-09,09#矿车,2023,7.6,2,220.5,3350.2
2023-06-21,TR-10,10#矿车,2016,8.12,2,229.2,3723.7
2023-06-21,TR-11,11#矿车,2021,8.06,3,227.1,5492.1
2023-06-21,TR-12,12#矿车,2013,6.37,3,227.1,4342.8
2023-06-22,TR-01,01#矿车,2017,8.0,3,219.5,5268.5
2023-06-22,TR-02,02#矿车,2021,7.89,3,217.3,5143.6
2023-06-22,TR-03,03#矿车,2019,8.52,2,219.3,3739.2
2023-06-22,TR-04,04#矿车,2014,7.27,3,217.8,4746.0
2023-06-22,TR-05,05#矿车,2022,8.08,3,231.5,5614.8
2023-06-22,TR-06,06#矿车,2018,8.03,3,229.1,5519.8
2023-06-22,TR-07,07#矿车,2020,9.05,3,217.4,5897.9
2023-06-22,TR-08,08#矿车,2015,7.89,3,222.5,5267.2
2023-06-22,TR-09,09#矿车,2023,7.66,3,220.5,5066.4
2023-06-22,TR-10,10#矿车,2016,8.3,3,229.2,5707.3
2023-06-22,TR-11,11#矿车,2021,7.92,2,227.1,3595.8
2023-06-22,TR-12,12#矿车,2013,6.41,2,227.1,2909.7
2023-06-23,TR-01,01#矿车,2017,7.94,2,219.5,3487.2
2023-06-23,TR-02,02#矿车,2021,8.08,3,217.3,5268.8
2023-06-23,TR-03,03#矿车,2019,8.05,3,219.3,5297.1
2023-06-23,TR-04,04#矿车,2014,6.39,3,217.8,4176.0
2023-06-23,TR-05,05#矿车,2022,8.24,2,231.5,3814.3
2023-06-23,TR-06,06#矿车,2018,8.12,3,229.1,5580.7
2023-06-23,TR-07,07#矿车,2020,8.52,3,217.4,5554.4
2023-06-23,TR-08,08#矿车,2015,8.17,2,222.5,3635.0
2023-06-23,TR-09,09#矿车,2023,7.68,3,220.5,5082.7
2023-06-23,TR-10,10#矿车,2016,8.06,2,229.2,3694.3
2023-06-23,TR-11,11#矿车,2021,7.82,2,227.1,3549.4
2023-06-23,TR-12,12#矿车,2013,6.24,3,227.1,4254.9
2023-06-24,TR-01,01#矿车,2017,7.57,3,219.5,4983.9
2023-06-24,TR-02,02#矿车,2021,8.19,3,217.3,5342.2
2023-06-24,TR-03,03#矿车,2019,8.09,3,219.3,5322.1
2023-06-24,TR-04,04#矿车,2014,6.35,3,217.8,4145.1
2023-06-24,TR-05,05#矿车,2022,7.82,3,231.5,5431.8
2023-06-24,TR-06,06#矿车,2018,7.64,3,229.1,5251.7
2023-06-24,TR-07,07#矿车,2020,7.95,3,217.4,5183.6
2023-06-24,TR-08,08#矿车,2015,8.15,2,222.5,3628.7
2023-06-24,TR-09,09#矿车,2023,7.66,3,220.5,5069.6
2023-06-24,TR-10,10#矿车,2016,7.83,3,229.2,5382.9
2023-06-24,TR-11,11#矿车,2021,8.15,2,227.1,3702.7
2023-06-24,TR-12,12#矿车,2013,6.24,3,227.1,4250.3
2023-06-25,TR-01,01#矿车,2017,7.5,3,219.5,4940.2
2023-06-25,TR-02,02#矿车,2021,7.61,3,217.3,4958.5
2023-06-25,TR-03,03#矿车,2019,8.1,3,219.3,5332.5
2023-06-25,TR-04,04#矿车,2014,6.76,3,217.8,4413.1
2023-06-25,TR-05,05#矿车,2022,8.21,3,231.5,5705.5
2023-06-25,TR-06,06#矿车,2018,7.97,3,229.1,5474.5
2023-06-25,TR-07,07#矿车,2020,8.3,3,217.4,5413.4
2023-06-25,TR-08,08#矿车,2015,7.84,3,222.5,5236.3
2023-06-25,TR-09,09#矿车,2023,7.52,2,220.5,3315.4
2023-06-25,TR-10,10#矿车,2016,7.78,3,229.2,5348.3
2023-06-25,TR-11,11#矿车,2021,7.58,3,227.1,5164.3
2023-06-25,TR-12,12#矿车,2013,6.15,3,227.1,4190.7
2023-06-26,TR-01,01#矿车,2017,7.59,3,219.5,5000.7
2023-06-26,TR-02,02#矿车,2021,7.59,2,217.3,3297.6
2023-06-26,TR-03,03#矿车,2019,7.59,3,219.3,4991.2
2023-06-26,TR-04,04#矿车,2014,6.7,3,217.8,4374.8
2023-06-26,TR-05,05#矿车,2022,8.93,2,231.5,4136.4
2023-06-26,TR-06,06#矿车,2018,7.52,3,229.1,5171.7
2023-06-26,TR-07,07#矿车,2020,8.19,3,217.4,5343.3
2023-06-26,TR-08,08#矿车,2015,8.62,3,222.5,5756.0
2023-06-26,TR-09,09#矿车,2023,7.53,3,220.5,4978.4
2023-06-26,TR-10,10#矿车,2016,8.25,3,229.2,5671.6
2023-06-26,TR-11,11#矿车,2021,8.36,3,227.1,5697.1
2023-06-26,TR-12,12#矿车,2013,6.42,3,227.1,4377.2
2023-06-27,TR-01,01#矿车,2017,7.92,2,219.5,3479.3
2023-06-27,TR-02,02#矿车,2021,8.12,3,217.3,5295.9
2023-06-27,TR-03,03#矿车,2019,7.5,3,219.3,4937.4
2023-06-27,TR-04,04#矿车,2014,6.87,3,217.8,4488.2
2023-06-27,TR-05,05#矿车,2022,8.39,3,231.5,5830.5
2023-06-27,TR-06,06#矿车,2018,7.82,2,229.1,3581.5
2023-06-27,TR-07,07#矿车,2020,8.46,3,217.4,5519.2
2023-06-27,TR-08,08#矿车,2015,8.32,2,222.5,3700.9
2023-06-27,TR-09,09#矿车,2023,7.56,2,220.5,3335.3
2023-06-27,TR-10,10#矿车,2016,8.31,3,229.2,5716.4
2023-06-27,TR-11,11#矿车,2021,8.17,3,227.1,5567.2
2023-06-27,TR-12,12#矿车,2013,6.3,3,227.1,4294.7
2023-06-28,TR-01,01#矿车,2017,7.91,3,219.5,5211.7
2023-06-28,TR-02,02#矿车,2021,8.33,2,217.3,3621.4
2023-06-28,TR-03,03#矿车,2019,7.86,2,219.3,3449.7
2023-06-28,TR-04,04#矿车,2014,6.73,2,217.8,2932.1
2023-06-28,TR-05,05#矿车,2022,8.59,2,231.5,3976.9
2023-06-28,TR-06,06#矿车,2018,7.5,2,229.1,3436.8
2023-06-28,TR-07,07#矿车,2020,8.1,2,217.4,3522.3
2023-06-28,TR-08,08#矿车,2015,8.39,3,222.5,5600.9
2023-06-28,TR-09,09#矿车,2023,7.5,3,220.5,4961.7
2023-06-28,TR-10,10#矿车,2016,7.83,3,229.2,5386.5
2023-06-28,TR-11,11#矿车,2021,8.69,3,227.1,5916.3
2023-06-28,TR-12,12#矿车,2013,6.42,3,227.1,4373.7
2023-06-29,TR-01,01#矿车,2017,7.76,3,219.5,5113.6
2023-06-29,TR-02,02#矿车,2021,7.94,3,217.3,5175.5
2023-06-29,TR-03,03#矿车,2019,8.08,2,219.3,3543.9
2023-06-29,TR-04,04#矿车,2014,7.17,2,217.8,3121.7
2023-06-29,TR-05,05#矿车,2022,8.69,3,231.5,6037.0
2023-06-29,TR-06,06#矿车,2018,7.86,3,229.1,5398.8
2023-06-29,TR-07,07#矿车,2020,8.08,2,217.4,3512.5
2023-06-29,TR-08,08#矿车,2015,8.42,3,222.5,5622.2
2023-06-29,TR-09,09#矿车,2023,7.53,2,220.5,3319.1
2023-06-29,TR-10,10#矿车,2016,7.99,3,229.2,5493.2
2023-06-29,TR-11,11#矿车,2021,8.21,2,227.1,3728.5
2023-06-29,TR-12,12#矿车,2013,6.47,2,227.1,2938.0
2023-06-30,TR-01,01#矿车,2017,7.95,3,219.5,5236.5
2023-06-30,TR-02,02#矿车,2021,7.92,2,217.3,3441.3
2023-06-30,TR-03,03#矿车,2019,8.65,3,219.3,5689.0
2023-06-30,TR-04,04#矿车,2014,6.96,2,217.8,3031.1
2023-06-30,TR-05,05#矿车,2022,7.93,3,231.5,5507.1
